"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DX32","DX70","DX90","EMNT","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00003166","FULLERTON MUNICIPAL AIRPORT, CA US","33.87154","-117.98561","26.3","2026-01",,"8","0","18","0","39","87","1.93",,"60.6","73.2","48.0"
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-01",,,,,,,,"2.34",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-02",,,,,,,,"0.06","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-03",,,,,,,,"1.22",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-04",,,,,,,,"0.03","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-05",,,,,,,,"0.06","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-06",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-07",,,,,,,,"0.18","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-08",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-09",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-10",,,,,,,,"1.29",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-11",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2021-12",,,,,,,,"10.24",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-01",,,,,,,,"0.11","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-03",,,,,,,,"2.42","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-04",,,,,,,,"0.57","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-05",,,,,,,,"0.05","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-06",,,,,,,,"0.08","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-07",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-08",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-09",,,,,,,,"0.17","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-10",,,,,,,,"0.22",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-11",,,,,,,,"3.27","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2022-12",,,,,,,,"4.64",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-01",,,,,,,,"12.50",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-02",,,,,,,,"7.60",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-03",,,,,,,,"10.78",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-04",,,,,,,,"0.29","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-05",,,,,,,,"1.04",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-06",,,,,,,,"0.29",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-07",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-08",,,,,,,,"4.75","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-09",,,,,,,,"0.38",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-10",,,,,,,,"0.02","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-11",,,,,,,,"0.65","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2023-12",,,,,,,,"1.94","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-01",,,,,,,,"1.98","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-02",,,,,,,,"13.59",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-03",,,,,,,,"5.95",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-04",,,,,,,,"0.59","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-05",,,,,,,,"0.16","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-06",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-07",,,,,,,,"0.01","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-08",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-09",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-10",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-11",,,,,,,,"0.05","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2024-12",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-01",,,,,,,,"0.70","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-02",,,,,,,,"5.66","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-03",,,,,,,,"2.33",,,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-04",,,,,,,,"0.56","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-05",,,,,,,,"0.19","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-06",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-07",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-08",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-09",,,,,,,,"0.17","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-10",,,,,,,,"0.00","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-11",,,,,,,,"6.13","0.0",,,
"US1CALA0036","PASADENA 2.0 SE, CA US","34.13916","-118.11611","225.2","2025-12",,,,,,,,"6.13",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-04",,,,,,,,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-05",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-06",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-07",,,,,,,,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-08",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-09",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-10",,,,,,,,"0.62",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-11",,,,,,,,"0.00",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2021-12",,,,,,,,"8.78",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-01",,,,,,,,"0.24",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-02",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-03",,,,,,,,"0.97","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-04",,,,,,,,"0.31","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-05",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-06",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-07",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-08",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-09",,,,,,,,"0.14","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-10",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-11",,,,,,,,"1.20","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2022-12",,,,,,,,"2.29",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-01",,,,,,,,"9.45",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-02",,,,,,,,"9.02",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-03",,,,,,,,"7.03",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-04",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-05",,,,,,,,"0.70","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-06",,,,,,,,"0.02","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-07",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-08",,,,,,,,"4.53","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-09",,,,,,,,"0.16","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-10",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-11",,,,,,,,"0.62","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2023-12",,,,,,,,"4.55",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-01",,,,,,,,"1.40",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-02",,,,,,,,"6.46",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-03",,,,,,,,"3.64",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-04",,,,,,,,"0.97","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-05",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-06",,,,,,,,"0.01","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-07",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-08",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-09",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-10",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-11",,,,,,,,"0.05","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2024-12",,,,,,,,"0.03","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-01",,,,,,,,"1.37","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-02",,,,,,,,"2.68",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-03",,,,,,,,"1.84",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-04",,,,,,,,"0.34","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-05",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-06",,,,,,,,"0.02","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-07",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-08",,,,,,,,"0.00","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-09",,,,,,,,"0.10","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-10",,,,,,,,"2.22","0.0",,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-11",,,,,,,,"6.20",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2025-12",,,,,,,,"6.39",,,,
"US1CALA0113","HIDDEN HILLS 6.0 ENE, CA US","34.18622","-118.55766","234.7","2026-01",,,,,,,,"2.74",,,,
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-01",,"7","0","14","0","37","84","2.06",,"57.4","67.3","47.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-02",,"7","0","9","0","45","79","0.01",,"58.3","67.5","49.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-03",,"11","0","11","0","42","87","1.11",,"57.8","67.4","48.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-04",,"34","0","17","0","48","89","0.00",,"62.2","71.4","53.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-05",,"46","0","26","0","51","78","0.00",,"64.3","71.5","57.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-06",,"137","0","30","0","56","83","0.00",,"68.0","75.1","60.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-07",,"328","0","31","0","61","83","0.00",,"71.2","78.1","64.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-08",,,,,,,,"0.03",,,,
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-09",,,"0","28","0","57","87","0.00",,"70.2","79.0","61.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-10",,,"0","22","0","51","89","0.71",,"66.0","74.8","57.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-11",,,"0","14","0","47","88","0.00",,"62.7","71.3","54.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2021-12",,,"0","0","0","38","69","7.63",,"54.8","61.4","48.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-01",,"2","0","13","0","41","79","0.04",,"58.9","68.3","49.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-02",,"25","0","14","0","42","88","0.00",,"59.7","70.6","48.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-03",,"38","0","16","0","44","85","1.31",,"61.7","71.2","52.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-04",,"85","0","12","3","51","96","0.40",,"64.2","72.9","55.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-05",,"103","0","23","0","50","84","0.00",,"64.3","71.4","57.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-06",,"226","0","30","0","57","83","0.00",,"69.1","76.2","62.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-07",,"396","0","31","0","60","89","0.00",,"70.5","77.6","63.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-08",,"629","0","31","0","61","87","0.00",,"72.5","80.3","64.7"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-09",,"952","0","30","8","60","101","0.30",,"76.1","84.6","67.7"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-10",,"1070","0","31","1","53","93","0.07",,"68.5","75.3","61.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-11",,"1070","0","9","0","45","76","2.10",,"59.3","68.5","50.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2022-12",,"1071","0","3","0","43","80","2.06",,"56.1","63.7","48.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-01",,"0","0","1","0","41","71","12.21",,"54.8","62.5","47.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-02",,"0","0","5","0","39","77","5.50",,"54.9","63.8","46.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-03",,"0","0","3","0","44","77","8.83",,"56.1","62.6","49.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-04",,"7","0","6","0","44","82","0.13",,"59.6","66.8","52.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-05",,"7","0","5","0","48","71","1.08",,"62.2","67.9","56.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-06",,"30","0","25","0","56","75","0.01",,"65.5","71.4","59.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-07",,"203","0","31","0","58","85","0.00",,"70.6","78.1","63.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-08",,"405","0","31","0","60","85","3.71",,"71.5","78.6","64.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-09",,"505","0","29","0","50","87","0.17",,"68.3","76.7","59.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-10",,"575","0","30","1","52","90","0.00",,"67.0","75.2","58.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-11",,"595","0","25","0","44","84","0.33",,"62.7","73.4","52.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2023-12",,"597","0","11","0","45","80","4.17",,"59.7","68.1","51.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-01",,"1","0","5","0","42","79","1.90",,"57.0","64.8","49.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-02",,"2","0","2","0","44","77","13.94",,"57.0","63.4","50.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-03",,"2","0","4","0","46","71","4.58",,"58.1","66.2","50.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-04",,"3","0","11","0","44","77","0.33",,"60.2","68.0","52.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-05",,"4","0","6","0","52","72","0.04",,"62.9","68.6","57.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-06",,"81","0","29","0","58","84","0.00",,"67.4","74.0","60.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-07",,"225","0","31","0","58","81","0.00",,"69.6","76.7","62.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-08",,"427","0","31","0","59","87","0.00",,"71.5","79.2","63.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-09",,"592","0","26","4","58","101","0.00",,"70.4","77.2","63.5"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-10",,"637","0","27","0","51","83","0.00",,"65.7","73.0","58.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-11",,"639","0","15","0","45","77","0.20",,"60.1","69.4","50.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2024-12",,"640","0","6","0","42","80","0.08",,"57.1","65.2","49.0"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-01",,"1","0","9","0","42","77","1.11",,"56.2","65.8","46.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-02",,"4","0","6","0","45","85","3.47",,"58.0","65.9","50.2"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-03",,"4","0","6","0","43","77","2.42",,"58.2","65.9","50.6"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-04",,"6","0","8","0","48","80","0.20",,"60.8","68.3","53.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-05",,"54","0","23","0","54","85","0.05",,"65.5","72.2","58.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-06",,"155","0","29","0","60","80","0.00",,"68.4","74.6","62.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-07",,"293","0","31","0","61","79","0.00",,"69.5","76.0","62.9"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-08",,"540","0","31","0","61","89","0.00",,"72.9","80.6","65.3"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-09",,"768","0","30","0","63","84","0.11",,"72.6","79.1","66.1"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-10",,"836","0","27","1","53","90","1.29",,"66.8","74.8","58.8"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-11",,"843","0","14","0","48","80","5.44",,"62.2","69.1","55.4"
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","2025-12",,"847","0","10","0","45","80","4.16",,"60.5","68.2","52.8"
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","70.7","2021-01",,"37","0","17","1","40","92","1.65",,"60.2","71.3","49.1"
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","70.7","2021-02",,"48","0","22","0","44","83","0.00",,"62.1","73.5","50.7"
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","70.7","2021-03",,"79","0","21","3","43","94","1.25",,"61.9","73.8","49.9"
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","70.7","2021-04",,"166","0","27","5","49","96","0.00",,"66.9","77.7","56.1"
